contig_id	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Contig92981006||lt2gene	NA	dsDNAphage	2463	1	50	0	2463	No	NA	2	1	0	Low-quality	Genome-fragment	0.95	HMM-based (lower-bound)	0	1	NA
Contig2101102||full	0.94	dsDNAphage	2462	0	75	0	2462	No	NA	4	0	2	Low-quality	Genome-fragment	2.6	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig38494554||full	0.76	dsDNAphage	2462	1	66.7	0	2462	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig40149549||full	0.973	dsDNAphage	2462	1	66.7	0	2462	No	NA	3	2	0	Low-quality	Genome-fragment	4	AAI-based (high-confidence)	0	1	NA
Contig53950913||full	0.993	dsDNAphage	2462	1	60	0	2462	No	NA	5	1	0	Low-quality	Genome-fragment	5.27	AAI-based (medium-confidence)	0	1	NA
Contig76002177||full	0.587	dsDNAphage	2462	0	50	25	2462	Yes	2171	4	1	1	Low-quality	Genome-fragment	1.25	HMM-based (lower-bound)	11.82	1	NA
Contig77938229||full	0.607	dsDNAphage	2462	0	20	0	2462	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig117284931||full	0.987	dsDNAphage	2462	1	100	0	2462	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig123802751||full	0.94	dsDNAphage	2462	0	71.4	0	2462	No	NA	7	1	0	Low-quality	Genome-fragment	0.7	HMM-based (lower-bound)	0	1	NA
Contig128132474||full	0.587	dsDNAphage	2462	0	66.7	0	2462	No	NA	3	0	2	Low-quality	Genome-fragment	4.66	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig131570844||full	0.82	dsDNAphage	2462	0	16.7	0	2462	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig133902194||full	0.92	dsDNAphage	2462	0	20	0	2462	No	NA	5	1	0	Low-quality	Genome-fragment	0.98	HMM-based (lower-bound)	0	1	NA
Contig150337903||full	0.993	dsDNAphage	2462	0	14.3	0	2462	No	NA	7	0	0	Low-quality	Genome-fragment	4.01	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig146606892||lt2gene	NA	dsDNAphage	2462	1	100	0	2462	No	NA	1	0	0	Low-quality	Genome-fragment	3.66	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig37585576||full	1	dsDNAphage	2461	1	100	0	2461	No	NA	3	1	0	Low-quality	Genome-fragment	7.03	AAI-based (high-confidence)	0	1	NA
Contig108224057||full	0.833	dsDNAphage	2461	0	25	0	2461	No	NA	4	0	0	Low-quality	Genome-fragment	1.45	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig109475090||full	0.9	dsDNAphage	2461	0	100	0	2461	No	NA	3	0	0	Low-quality	Genome-fragment	3.88	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig120924705||full	0.62	dsDNAphage	2461	0	66.7	33.3	2461	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig64621774||lt2gene	NA	dsDNAphage	2461	1	50	0	2461	No	NA	2	0	0	Low-quality	Genome-fragment	2.03	AAI-based (high-confidence)	0	1	no viral genes detected
Contig142078103||lt2gene	NA	dsDNAphage	2461	1	50	0	2461	No	NA	2	1	0	Low-quality	Genome-fragment	4.95	HMM-based (lower-bound)	0	1	NA
Contig150630267||lt2gene	NA	dsDNAphage	2461	2	100	0	2461	No	NA	2	2	0	Low-quality	Genome-fragment	1.33	AAI-based (high-confidence)	0	1	NA
Contig769879||full	0.78	dsDNAphage	2460	0	40	0	2460	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig32164212||full	0.913	dsDNAphage	2460	0	12.5	0	2460	No	NA	8	0	0	Low-quality	Genome-fragment	4.67	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig91440300||full	0.84	dsDNAphage	2460	1	33.3	0	2460	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig96040723||full	0.987	dsDNAphage	2460	1	50	0	2460	No	NA	4	2	0	Low-quality	Genome-fragment	5.94	AAI-based (medium-confidence)	0	1	NA
Contig99722845||full	0.833	dsDNAphage	2460	0	66.7	0	2460	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig112697067||full	0.993	dsDNAphage	2460	0	100	0	2460	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig116138639||full	0.733	dsDNAphage	2460	0	50	0	2460	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig124923905||full	0.833	dsDNAphage	2460	0	20	0	2460	No	NA	5	0	0	Low-quality	Genome-fragment	4.7	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig127326700||full	0.813	dsDNAphage	2460	0	25	0	2460	No	NA	4	1	0	Low-quality	Genome-fragment	4.88	HMM-based (lower-bound)	0	1	NA
Contig45105710||full	0.973	dsDNAphage	2459	0	42.9	0	2459	No	NA	7	1	0	Low-quality	Genome-fragment	0.76	HMM-based (lower-bound)	0	1	NA
Contig53453771||full	0.673	dsDNAphage	2459	0	28.6	14.3	2459	No	NA	7	1	0	Low-quality	Genome-fragment	1.31	HMM-based (lower-bound)	0	1	NA
Contig74081488||full	1	dsDNAphage	2459	3	100	0	2459	No	NA	4	3	0	Low-quality	Genome-fragment	4.89	AAI-based (high-confidence)	0	1	NA
Contig80781081||full	1	dsDNAphage	2459	2	100	0	2459	No	NA	5	5	0	Low-quality	Genome-fragment	4.19	HMM-based (lower-bound)	0	1	NA
Contig144523631||full	0.88	dsDNAphage	2459	0	33.3	0	2459	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig145267440||full	0.993	dsDNAphage	2459	1	75	0	2459	No	NA	4	2	0	Low-quality	Genome-fragment	3.24	AAI-based (high-confidence)	0	1	NA
Contig10226376||full	0.74	dsDNAphage	2458	0	33.3	0	2458	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig77195270||full	0.96	dsDNAphage	2458	1	20	0	2458	No	NA	5	1	0	Low-quality	Genome-fragment	6.41	AAI-based (medium-confidence)	0	1	NA
Contig105676867||full	0.98	dsDNAphage	2458	1	20	0	2458	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig105982835||full	0.973	dsDNAphage	2458	0	12.5	0	2458	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig128989804||full	0.867	dsDNAphage	2458	0	75	0	2458	No	NA	4	0	1	Low-quality	Genome-fragment	5.4	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig19386918||lt2gene	NA	dsDNAphage	2458	1	100	0	2458	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig69843061||lt2gene	NA	dsDNAphage	2458	1	50	0	2458	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig71817375||full	0.693	dsDNAphage	2457	1	50	0	2457	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig80883955||full	0.853	dsDNAphage	2457	0	66.7	0	2457	No	NA	3	1	0	Low-quality	Genome-fragment	1.1	HMM-based (lower-bound)	0	1	NA
Contig95982527||full	0.893	dsDNAphage	2457	0	25	0	2457	No	NA	8	2	0	Low-quality	Genome-fragment	5.01	AAI-based (medium-confidence)	0	1	NA
Contig103163788||full	0.993	dsDNAphage	2457	1	20	0	2457	No	NA	5	1	0	Low-quality	Genome-fragment	6.45	AAI-based (high-confidence)	0	1	NA
Contig105684023||full	0.96	dsDNAphage	2457	0	33.3	0	2457	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig107769105||full	0.993	dsDNAphage	2457	1	33.3	0	2457	No	NA	6	1	0	Low-quality	Genome-fragment	0.97	HMM-based (lower-bound)	0	1	NA
Contig119163027||full	0.893	dsDNAphage	2457	0	10	0	2457	No	NA	10	1	0	Low-quality	Genome-fragment	1.59	HMM-based (lower-bound)	0	1	NA
Contig136590542||full	0.907	dsDNAphage	2457	0	14.3	0	2457	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig144960306||full	0.853	dsDNAphage	2457	0	42.9	0	2457	No	NA	7	1	0	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	0	1	NA
Contig16850781||full	0.967	dsDNAphage	2456	0	25	0	2456	No	NA	8	0	0	Low-quality	Genome-fragment	4.71	AAI-based (high-confidence)	0	1	no viral genes detected
Contig95087732||full	0.853	dsDNAphage	2456	0	66.7	0	2456	No	NA	3	0	2	Low-quality	Genome-fragment	1.85	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig100295787||full	0.9	dsDNAphage	2456	0	42.9	14.3	2456	No	NA	7	1	0	Low-quality	Genome-fragment	3.73	HMM-based (lower-bound)	0	1	NA
Contig131177242||full	0.953	dsDNAphage	2456	1	40	0	2456	No	NA	5	1	0	Low-quality	Genome-fragment	0.84	HMM-based (lower-bound)	0	1	NA
Contig76036398||lt2gene	NA	dsDNAphage	2456	1	100	0	2456	No	NA	2	1	0	Low-quality	Genome-fragment	1.36	HMM-based (lower-bound)	0	1	NA
Contig119265070||lt2gene	NA	dsDNAphage	2456	1	100	0	2456	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (medium-confidence)	0	1	NA
Contig3237709||full	0.613	dsDNAphage	2455	0	50	0	2455	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig51232235||full	1	dsDNAphage	2455	1	66.7	0	2455	No	NA	3	2	0	Low-quality	Genome-fragment	4.14	AAI-based (high-confidence)	0	1	NA
Contig64762660||full	0.9	dsDNAphage	2455	1	25	0	2455	Yes	1384	4	1	1	Low-quality	Genome-fragment	1.53	HMM-based (lower-bound)	43.63	1	NA
Contig77475263||full	0.847	dsDNAphage	2455	0	16.7	0	2455	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig83043864||full	0.967	dsDNAphage	2455	0	16.7	0	2455	No	NA	6	0	0	Low-quality	Genome-fragment	3.87	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig104765246||full	1	dsDNAphage	2455	1	66.7	0	2455	No	NA	3	2	0	Low-quality	Genome-fragment	5.2	AAI-based (high-confidence)	0	1	NA
Contig106760369||full	0.827	dsDNAphage	2455	0	14.3	0	2455	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig148602329||full	0.78	dsDNAphage	2455	0	100	0	2455	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig150412668||full	0.653	dsDNAphage	2455	0	16.7	0	2455	No	NA	6	1	0	Low-quality	Genome-fragment	2.48	AAI-based (medium-confidence)	0	1	NA
Contig34335108||lt2gene	NA	dsDNAphage	2455	2	100	0	2455	No	NA	2	2	0	Low-quality	Genome-fragment	0.99	AAI-based (medium-confidence)	0	1	NA
Contig1881723||full	0.833	dsDNAphage	2454	0	33.3	16.7	2454	No	NA	6	1	0	Low-quality	Genome-fragment	2.22	HMM-based (lower-bound)	0	1	NA
Contig47359442||full	0.967	dsDNAphage	2454	2	75	0	2454	No	NA	4	3	0	Low-quality	Genome-fragment	3.64	HMM-based (lower-bound)	0	1	NA
Contig103716837||full	0.927	dsDNAphage	2454	0	11.1	0	2454	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig109234456||full	0.567	dsDNAphage	2454	0	100	0	2454	No	NA	2	0	2	Low-quality	Genome-fragment	2.86	AAI-based (high-confidence)	0	1	no viral genes detected
Contig110231299||full	0.56	dsDNAphage	2454	0	25	0	2454	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig112561092||full	0.94	dsDNAphage	2454	1	14.3	0	2454	No	NA	7	2	0	Low-quality	Genome-fragment	4.64	AAI-based (medium-confidence)	0	1	NA
Contig125350447||full	0.96	dsDNAphage	2454	1	33.3	0	2454	No	NA	3	2	0	Low-quality	Genome-fragment	1.21	HMM-based (lower-bound)	0	1	NA
Contig128578882||full	0.867	dsDNAphage	2454	0	16.7	0	2454	No	NA	6	0	0	Low-quality	Genome-fragment	3.09	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig136144788||full	0.953	dsDNAphage	2454	1	33.3	0	2454	No	NA	6	4	0	Low-quality	Genome-fragment	3.81	HMM-based (lower-bound)	0	1	NA
Contig139109068||full	0.973	dsDNAphage	2454	1	40	0	2454	No	NA	5	2	0	Low-quality	Genome-fragment	4.48	HMM-based (lower-bound)	0	1	NA
Contig32717408||full	0.813	dsDNAphage	2453	0	66.7	0	2453	No	NA	3	2	0	Low-quality	Genome-fragment	5.11	AAI-based (medium-confidence)	0	1	NA
Contig43444134||full	0.793	dsDNAphage	2453	1	25	0	2453	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig56539983||full	0.953	dsDNAphage	2453	1	66.7	0	2453	No	NA	3	1	0	Low-quality	Genome-fragment	5.94	HMM-based (lower-bound)	0	1	NA
Contig60231253||full	0.847	dsDNAphage	2453	0	16.7	0	2453	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig82542282||full	0.913	dsDNAphage	2453	0	16.7	0	2453	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig88271557||full	0.92	dsDNAphage	2453	0	12.5	0	2453	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig98904536||full	0.873	dsDNAphage	2453	0	100	0	2453	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig99646238||full	1	dsDNAphage	2453	1	75	0	2453	No	NA	4	1	0	Low-quality	Genome-fragment	4.72	AAI-based (medium-confidence)	0	1	NA
Contig115346660||full	0.647	dsDNAphage	2453	0	16.7	0	2453	No	NA	6	1	0	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	0	1	NA
Contig138057811||full	0.987	dsDNAphage	2453	0	20	0	2453	No	NA	5	1	0	Low-quality	Genome-fragment	3.62	HMM-based (lower-bound)	0	1	NA
Contig152454125||full	0.653	dsDNAphage	2453	0	20	0	2453	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig153791274||full	0.993	dsDNAphage	2453	3	66.7	0	2453	No	NA	6	2	0	Low-quality	Genome-fragment	5.25	AAI-based (medium-confidence)	0	1	NA
Contig57952727||full	0.72	dsDNAphage	2452	0	33.3	0	2452	No	NA	3	0	1	Low-quality	Genome-fragment	3.93	AAI-based (high-confidence)	0	1	no viral genes detected
Contig75129827||full	1	dsDNAphage	2452	2	66.7	0	2452	No	NA	3	1	0	Low-quality	Genome-fragment	3.86	HMM-based (lower-bound)	0	1	NA
Contig98309015||full	1	dsDNAphage	2452	1	20	0	2452	No	NA	5	1	0	Low-quality	Genome-fragment	1.13	HMM-based (lower-bound)	0	1	NA
Contig98957556||full	0.813	dsDNAphage	2452	0	33.3	0	2452	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig102388247||full	0.787	dsDNAphage	2452	0	28.6	14.3	2452	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig112751944||full	0.96	dsDNAphage	2452	1	50	0	2452	No	NA	2	1	0	Low-quality	Genome-fragment	2.2	HMM-based (lower-bound)	0	1	NA
Contig150053381||full	0.733	dsDNAphage	2452	0	33.3	0	2452	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig49077370||full	0.92	dsDNAphage	2451	1	25	0	2451	No	NA	4	1	0	Low-quality	Genome-fragment	3.96	HMM-based (lower-bound)	0	1	NA
Contig55101980||full	0.887	dsDNAphage	2451	1	66.7	0	2451	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig59366704||full	0.747	dsDNAphage	2451	0	25	0	2451	No	NA	4	0	2	Low-quality	Genome-fragment	2.42	AAI-based (high-confidence)	0	1	no viral genes detected
Contig90757681||full	0.967	dsDNAphage	2451	1	25	0	2451	No	NA	4	1	0	Low-quality	Genome-fragment	1.56	HMM-based (lower-bound)	0	1	NA
Contig125729165||full	0.98	dsDNAphage	2451	1	25	0	2451	No	NA	4	1	0	Low-quality	Genome-fragment	5.35	AAI-based (high-confidence)	0	1	NA
Contig138895987||full	0.96	dsDNAphage	2451	1	20	0	2451	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig145777495||full	0.993	dsDNAphage	2451	1	66.7	0	2451	No	NA	3	1	0	Low-quality	Genome-fragment	5.17	HMM-based (lower-bound)	0	1	NA
Contig18268998||lt2gene	NA	dsDNAphage	2451	1	50	0	2451	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig15092754||full	0.733	dsDNAphage	2450	0	60	0	2450	No	NA	5	1	0	Low-quality	Genome-fragment	1.37	HMM-based (lower-bound)	0	1	NA
Contig117397992||full	0.987	dsDNAphage	2450	1	33.3	0	2450	No	NA	3	1	0	Low-quality	Genome-fragment	3.93	HMM-based (lower-bound)	0	1	NA
Contig149122948||full	0.933	dsDNAphage	2450	0	33.3	0	2450	No	NA	6	1	0	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	0	1	NA
Contig21661112||full	0.987	dsDNAphage	2449	0	12.5	0	2449	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig38924890||full	0.793	dsDNAphage	2449	0	33.3	0	2449	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig58889828||full	0.82	dsDNAphage	2449	0	50	0	2449	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig84121849||full	1	dsDNAphage	2449	1	40	0	2449	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig118930846||full	1	dsDNAphage	2449	3	100	0	2449	No	NA	3	2	0	Low-quality	Genome-fragment	4.83	AAI-based (medium-confidence)	0	1	NA
Contig154569664||full	0.933	dsDNAphage	2449	0	50	0	2449	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig156149263||full	0.96	dsDNAphage	2449	1	33.3	0	2449	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig33775810||full	0.933	dsDNAphage	2448	1	33.3	0	2448	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig40088851||full	0.92	dsDNAphage	2448	0	12.5	0	2448	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig66479039||full	0.893	dsDNAphage	2448	0	33.3	0	2448	No	NA	6	0	0	Low-quality	Genome-fragment	1.92	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig84502452||full	0.987	dsDNAphage	2448	0	16.7	0	2448	No	NA	6	2	0	Low-quality	Genome-fragment	4.52	AAI-based (medium-confidence)	0	1	NA
Contig88930172||full	0.993	dsDNAphage	2448	2	50	0	2448	No	NA	4	2	0	Low-quality	Genome-fragment	2.9	HMM-based (lower-bound)	0	1	NA
Contig92146491||full	0.933	dsDNAphage	2448	0	12.5	0	2448	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig148639365||full	0.967	dsDNAphage	2448	1	33.3	0	2448	No	NA	3	0	0	Low-quality	Genome-fragment	3.24	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig156330230||full	0.74	dsDNAphage	2448	0	66.7	0	2448	No	NA	3	2	0	Low-quality	Genome-fragment	1.53	AAI-based (medium-confidence)	0	1	NA
Contig84800122||lt2gene	NA	dsDNAphage	2448	1	100	0	2448	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig27755548||full	0.98	dsDNAphage	2447	1	66.7	0	2447	No	NA	3	2	0	Low-quality	Genome-fragment	5.31	AAI-based (medium-confidence)	0	1	NA
Contig81755752||full	0.547	dsDNAphage	2447	0	66.7	0	2447	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig107373970||full	1	dsDNAphage	2447	2	100	0	2447	No	NA	3	1	0	Low-quality	Genome-fragment	2.15	HMM-based (lower-bound)	0	1	NA
Contig149028531||full	0.82	dsDNAphage	2447	0	16.7	0	2447	No	NA	6	1	0	Low-quality	Genome-fragment	1.56	HMM-based (lower-bound)	0	1	NA
Contig46116373||full	0.753	dsDNAphage	2446	0	33.3	0	2446	No	NA	3	1	0	Low-quality	Genome-fragment	3.87	HMM-based (lower-bound)	0	1	NA
Contig57229188||full	0.707	dsDNAphage	2446	0	16.7	0	2446	No	NA	6	1	0	Low-quality	Genome-fragment	0.82	AAI-based (medium-confidence)	0	1	NA
Contig73232992||full	0.833	dsDNAphage	2446	0	25	0	2446	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig74811101||full	0.947	dsDNAphage	2446	1	33.3	0	2446	No	NA	3	1	0	Low-quality	Genome-fragment	5.94	AAI-based (medium-confidence)	0	1	NA
Contig86124783||full	1	dsDNAphage	2446	1	16.7	0	2446	No	NA	6	1	0	Low-quality	Genome-fragment	1.55	HMM-based (lower-bound)	0	1	NA
Contig108619617||full	0.84	dsDNAphage	2446	1	66.7	33.3	2446	Yes	1920	3	1	2	Low-quality	Genome-fragment	1.18	HMM-based (lower-bound)	21.5	1	NA
Contig115091226||full	0.933	dsDNAphage	2446	0	16.7	0	2446	No	NA	6	2	0	Low-quality	Genome-fragment	2.8	HMM-based (lower-bound)	0	1	NA
Contig130445230||full	0.947	dsDNAphage	2446	0	16.7	0	2446	No	NA	6	1	0	Low-quality	Genome-fragment	1.66	HMM-based (lower-bound)	0	1	NA
Contig149009972||full	0.953	dsDNAphage	2446	0	20	0	2446	No	NA	5	1	0	Low-quality	Genome-fragment	4.26	AAI-based (medium-confidence)	0	1	NA
Contig459093||lt2gene	NA	dsDNAphage	2446	1	100	0	2446	No	NA	2	2	0	Low-quality	Genome-fragment	2.75	AAI-based (medium-confidence)	0	1	NA
Contig18826931||full	0.673	dsDNAphage	2445	0	33.3	0	2445	No	NA	3	0	0	Low-quality	Genome-fragment	3.22	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig64063399||full	0.66	dsDNAphage	2445	0	25	0	2445	No	NA	4	0	1	Low-quality	Genome-fragment	1.62	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig76623570||full	0.993	dsDNAphage	2445	2	75	0	2445	No	NA	4	3	0	Low-quality	Genome-fragment	2.27	HMM-based (lower-bound)	0	1	NA
Contig94455961||full	0.893	dsDNAphage	2445	0	14.3	0	2445	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig113194201||full	1	dsDNAphage	2445	0	75	0	2445	No	NA	4	1	0	Low-quality	Genome-fragment	4.48	AAI-based (high-confidence)	0	1	NA
Contig120619967||full	0.907	dsDNAphage	2445	1	25	0	2445	No	NA	4	1	0	Low-quality	Genome-fragment	5.23	AAI-based (medium-confidence)	0	1	NA
Contig123407042||full	0.627	dsDNAphage	2445	0	33.3	0	2445	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig135650401||full	0.94	dsDNAphage	2445	0	50	0	2445	No	NA	6	2	0	Low-quality	Genome-fragment	3.46	HMM-based (lower-bound)	0	1	NA
Contig145311463||full	0.9	dsDNAphage	2445	0	33.3	0	2445	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig147560920||full	0.72	dsDNAphage	2445	0	25	0	2445	No	NA	5	0	0	Low-quality	Genome-fragment	4.49	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig148336920||full	0.98	dsDNAphage	2445	2	40	0	2445	No	NA	5	1	0	Low-quality	Genome-fragment	5.74	AAI-based (medium-confidence)	0	1	NA
Contig21856812||full	0.953	dsDNAphage	2444	0	40	0	2444	No	NA	5	1	0	Low-quality	Genome-fragment	1.56	HMM-based (lower-bound)	0	1	NA
Contig33874547||full	0.72	dsDNAphage	2444	0	10	0	2444	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig92496605||full	0.713	dsDNAphage	2444	0	20	0	2444	No	NA	5	0	0	Low-quality	Genome-fragment	5.02	AAI-based (high-confidence)	0	1	no viral genes detected
Contig109447571||full	0.933	dsDNAphage	2444	0	14.3	0	2444	No	NA	7	1	0	Low-quality	Genome-fragment	0.68	AAI-based (high-confidence)	0	1	NA
Contig149919679||full	0.613	dsDNAphage	2444	0	50	0	2444	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig135430822||lt2gene	NA	dsDNAphage	2444	1	50	0	2444	No	NA	2	0	1	Low-quality	Genome-fragment	4.87	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig5929139||full	0.993	dsDNAphage	2443	0	28.6	0	2443	No	NA	7	1	0	Low-quality	Genome-fragment	4.23	AAI-based (high-confidence)	0	1	NA
Contig33869128||full	1	dsDNAphage	2443	1	50	0	2443	No	NA	6	3	0	Low-quality	Genome-fragment	4.74	AAI-based (high-confidence)	0	1	NA
Contig67838619||full	0.98	dsDNAphage	2443	0	28.6	0	2443	No	NA	7	0	0	Low-quality	Genome-fragment	4.36	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig84167810||full	1	dsDNAphage	2443	1	75	0	2443	No	NA	4	1	0	Low-quality	Genome-fragment	2.19	HMM-based (lower-bound)	0	1	NA
Contig102752563||full	0.893	dsDNAphage	2443	0	33.3	0	2443	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
